"genre","artist_name","track_name","track_id","popularity","acousticness","danceability","duration_ms","energy","instrumentalness","key_song","liveness","loudness","mode","speechiness","tempo","time_signature","valence"
"Country","Jason Isbell","Traveling Alone","65oAtBPpdlrKtVCIioBsiT","44","0.15","0.564","269693","0.404","0.0000761","D","0.147","-11.599","Major","0.0283","127.886","4-Apr","0.328"
"Country","Abby Anderson","This Feeling","6cmc3WmJ33uEYTjDw755Ak","42","0.121","0.508","169420","0.759","0","G#","0.0869","-4.716","Major","0.0299","183.985","4-Apr","0.694"
"Country","James McMurtry","Choctaw Bingo","3JbUeYsABL2v3OYDLgpWa7","42","0.0625","0.321","515333","0.797","0.0191","B","0.0828","-7.136","Minor","0.0406","203.942","4-Apr","0.728"
"Country","Jelly Roll","Uh - Oh","5LCXWjMu0VrSUxyqF38bYV","42","0.0717","0.729","243250","0.831","0","C#","0.36","-5.038","Major","0.117","140.121","4-Apr","0.69"
"Country","Danielle Bradbery","Friend Zone","61LpvP2FrGciiC0EphQJJc","41","0.132","0.684","177987","0.805","0","D","0.215","-3.924","Major","0.277","175.941","4-Apr","0.762"
"Country","Wade Hayes","Old Enough to Know Better","4DWRY8uwyNcRcISJxwyiEY","40","0.159","0.562","220200","0.836","0.000445","E","0.268","-9.344","Major","0.0385","165.489","4-Apr","0.965"
"Country","Mac Davis","Baby Don't Get Hooked on Me","4z51Gf7Ppt9Lmu5zmnUIz9","47","0.26","0.495","183933","0.307","0.0000521","A","0.103","-18.168","Major","0.0403","80.97","4-Apr","0.802"
"Country","Chad Brownlee","Dear Drunk Me","1OXDtQ2nOR3Mvxx7k3xwNl","52","0.0155","0.52","174133","0.678","0","C","0.0451","-4.862","Major","0.0482","177.127","4-Apr","0.397"
"Country","Micky & The Motorcars","Tonight We Ride","4Id6hA2QvKWaTofOj4V0P6","42","0.00145","0.615","223660","0.762","0","A","0.129","-3.645","Major","0.0354","121.012","4-Apr","0.65"
"Country","Josh Turner","Amazing Grace","3dfvMS6YVRqsms7JnMD6Ia","41","0.0321","0.432","319493","0.683","0.0789","D","0.112","-5.51","Major","0.0305","153.798","4-Apr","0.307"
"Country","Randy Rogers Band","Tonight's Not The Night","6Ja8RpGYOjbaB9HORtgC0F","41","0.0905","0.517","290853","0.811","0.0000614","G","0.287","-6.002","Major","0.0333","121.767","4-Apr","0.563"
"Country","Dustin Lynch","Here We Come","2v1j5R58XUmTva41OJNe71","41","0.0218","0.489","203947","0.856","0","A#","0.38","-4.725","Major","0.0609","139.784","4-Apr","0.476"
"Country","Willie Nelson","Red Headed Stranger","5buJ3E5gcaJvM3wRgwenFi","43","0.838","0.581","239800","0.157","0.0000354","D","0.103","-16.908","Major","0.0692","80.074","4-Apr","0.473"
"Country","The Avett Brothers","Ten Thousand Words","0MGMZ1413F9obd1qt4vkhy","48","0.833","0.532","336000","0.288","0.000254","G","0.119","-11.976","Major","0.0363","76.989","4-Apr","0.387"
"Country","Justin Moore","The Only Place That I Call Home","3lZgd1MUysR4TdzDVeAcIH","40","0.0455","0.576","203853","0.68","0.000228","G","0.115","-5.366","Major","0.0317","140.116","4-Apr","0.652"
"Country","Rascal Flatts","Love What You've Done With The Place","2Ijz7U0gQwmXb9YHo8ALTH","43","0.508","0.663","211640","0.668","0","A","0.135","-4.787","Major","0.0278","104.035","4-Apr","0.329"
"Country","Margo Price","Learning to Lose (feat. Willie Nelson)","0Pr7l3Zvr9F4upwYZFpkS7","47","0.726","0.456","379333","0.251","0.0104","D","0.108","-11.608","Major","0.0292","74.907","4-Apr","0.216"
"Country","Upchurch","All Night Long","3S2FbH4sFIpjuOwBLurWfn","42","0.295","0.814","160814","0.631","0","F#","0.336","-8.441","Major","0.0339","115.032","4-Apr","0.418"
"Country","Dan Davidson","Found","38qMfkJhUDc00rYv7hgPgw","49","0.0126","0.599","194182","0.796","0","A#","0.429","-4.706","Major","0.0363","109.99","4-Apr","0.85"
"Country","David Allan Coe","Please Come to Boston","4W8J4qPJDeyKMeW4EGhZnl","41","0.628","0.573","257800","0.302","0","F","0.138","-15.009","Major","0.0454","71.95","4-Apr","0.566"
"Country","Darius Rucker","Love Without You","5Q2glzojVDeCKxOoKwIYV9","41","0.476","0.469","199413","0.361","0","F","0.101","-11.257","Major","0.035","74.524","4-Jan","0.146"
"Country","Sarah Darling","Where Cowboys Ride","2oVFNRsHg2gofrzDylZU0j","45","0.659","0.405","245507","0.374","0.0000415","A#","0.103","-10.118","Major","0.0339","82.302","4-Apr","0.194"
"Country","Easton Corbin","Let's Ride","6ZiF3aUbw8ZvvAYEmeqemY","42","0.00352","0.699","185213","0.854","0","A","0.386","-5.713","Major","0.0342","132.039","4-Apr","0.56"
"Country","Nashville Cast","When The Right One Comes Along","0TMlTIEl0dBEZ5zVsFsWmx","42","0.887","0.628","222000","0.216","0.00000617","E","0.129","-8.81","Major","0.0296","138.038","4-Apr","0.337"
"Country","Hannah Ellis","Home And A Hometown","6eV1WQZFXOfSI0qaMCqJtl","42","0.00412","0.492","192150","0.816","0.00000217","B","0.155","-5.268","Major","0.0544","94.7","4-Apr","0.582"
"Country","Justin Moore","Spendin' The Night","3pzrSuKm2OqDYGhNukEYO7","40","0.113","0.545","196760","0.835","0","A","0.215","-4.604","Minor","0.103","155.914","4-Apr","0.681"
"Country","Carrie Underwood","Lessons Learned","0LviM04IykLs7JEkrZV9Xm","44","0.0514","0.622","249893","0.804","0","G#","0.046","-4.845","Major","0.0429","96.969","4-Apr","0.537"
"Country","Little Big Town","Live Forever","4Uiz6feKg4CdNtnPmd6OHF","44","0.63","0.534","256333","0.426","0.00000558","F","0.203","-11.536","Major","0.0286","149.944","4-Mar","0.431"
"Country","Jason Aldean","I Won't Back Down - Live from Saturday Night Live","0bci2nasZ4bDE0EgZJ7frg","40","0.0101","0.758","232007","0.544","0.000125","G","0.911","-7.057","Major","0.0679","114.019","4-Apr","0.791"
"Country","Bottleneck","You Ain't Country","1XU16UyMqs6k7zqoX4EzjH","42","0.0165","0.566","204261","0.835","0","C","0.0608","-4.903","Major","0.0943","159.809","4-Apr","0.926"
"Country","Nashville Cast","Fade Into You","0kcxKrUvHMOYIEqjJgnQHZ","42","0.886","0.683","209227","0.201","0.00107","F#","0.115","-12.436","Minor","0.0322","112.648","4-Mar","0.262"
"Country","Dierks Bentley","Thinking Of You","3guvNDQOT5mJTxIaiae32T","41","0.743","0.633","421733","0.378","0.025","E","0.0763","-11.068","Major","0.0417","118.091","4-Apr","0.0395"
"Country","Clay Walker","Hypnotize the Moon","4mKXEnhK8jHB8QntCT1LC1","40","0.0968","0.602","219200","0.569","0","G","0.104","-8.987","Major","0.023","95.022","4-Mar","0.196"
"Country","Three Dog Night","Mama Told Me (Not To Come)","0vnWQqRGqMmFwqvtyMr8sZ","52","0.135","0.678","196933","0.621","0.000468","C#","0.207","-13.454","Major","0.0537","120.7","4-Apr","0.804"
"Country","Dierks Bentley","Long Trip Alone","1CSMeA4Hx1BYNYdeIsK8GL","40","0.239","0.324","223200","0.514","0.00000497","G","0.107","-6.228","Major","0.0338","184.975","4-Apr","0.216"
"Country","Jillian Jacqueline","Hate Me","7amPdsuXqwfFjg3xEYQF4D","41","0.408","0.46","230093","0.671","0.00000963","C","0.119","-4.938","Major","0.0353","178.204","4-Apr","0.458"
"Country","Dolly Parton","My Tennessee Mountain Home","6rQlfR31QLNCBrq0no1Qc2","44","0.697","0.577","187560","0.27","0","C","0.273","-10.689","Major","0.0273","88.072","4-Mar","0.545"
"Country","Seth Ennis","Fast Girl","7JJbiSK9OkQqfDaioahHw2","41","0.219","0.652","171440","0.654","0","D#","0.09","-6.43","Major","0.027","92.01","4-Apr","0.752"
"Country","SHeDAISY","Little Good-Byes","5ZX3IrB9tPxOoBZdXILNpy","40","0.109","0.579","199750","0.728","0.00000471","G#","0.133","-6.459","Major","0.0315","83.582","4-Apr","0.686"
"Country","Granger Smith","We Do It in a Field","558xLpqJNy4jFTs6eXaR58","41","0.436","0.596","207973","0.868","0","A","0.137","-3.552","Major","0.0517","148.155","4-Apr","0.869"
"Country","John Anderson","She Just Started Liking Cheatin' Songs","6x7dWRvkNCROtmCtYRpOQx","40","0.601","0.718","144360","0.378","0.0000181","G","0.0525","-15.851","Major","0.0352","118.989","4-Apr","0.961"
"Country","Shania Twain","(If You're Not In It For Love) I'm Outta Here!","6Lst3nF4McKOTLSLuTvLhw","45","0.141","0.772","270027","0.761","0","F","0.0813","-8.271","Major","0.0358","120.058","4-Apr","0.868"
"Country","Jason Aldean","Talk","5OYEmQkuCLcZ7KY1jjEzTL","39","0.187","0.444","229387","0.673","0.0000115","A","0.0836","-5.075","Major","0.0324","141.876","4-Apr","0.276"
"Country","Maddie & Tae","Right Here, Right Now","7H883OxWCnEUOGhQJE0kw6","39","0.0222","0.596","217960","0.892","0.00198","G","0.0973","-3.62","Major","0.0404","103.013","4-Apr","0.453"
"Country","Cole Swindell","Kiss","4mus5VBPpq2ryRM4LuFX9s","40","0.0358","0.464","240733","0.887","0","B","0.118","-3.189","Major","0.192","167.937","4-Apr","0.638"
"Country","Lee Brice","They Won't Forget About Us","2dCJIAF93YHQd6FPau6mlD","41","0.308","0.613","235133","0.776","0","E","0.109","-7.027","Major","0.0354","152.996","4-Apr","0.515"
"Country","Dustin Lynch","To The Sky","3wki0HBAVMGuEAGXrmFYvg","40","0.0122","0.353","205587","0.874","0","E","0.0979","-5.058","Minor","0.101","173.947","4-Apr","0.41"
"Country","Brothers Osborne","Stay A Little Longer - Demo","6WuDyzpi8uX8atZvIQGVbT","41","0.0911","0.629","255667","0.742","0.0000135","F#","0.0541","-5.957","Major","0.0256","97.018","4-Apr","0.412"
"Country","Rodney Atkins","About The South","1f7jHVJfKkQfJ3O8gSeEPM","41","0.0304","0.64","178760","0.939","0","G#","0.31","-3.537","Major","0.0677","138.922","4-Apr","0.857"
"Country","Cold California","You, Me and Country Music","7LiYpplDcRPlbSvkmV6Ogs","41","0.067","0.611","184100","0.674","0","G","0.0952","-6.981","Major","0.0322","125.978","4-Apr","0.467"
"Country","Brantley Gilbert","Three Feet Of Water","1S2MYkI8NTHjydgJGl7eL6","40","0.919","0.344","233613","0.263","0","B","0.109","-10.521","Major","0.0315","79.786","4-Apr","0.352"
"Country","Ryan Adams","To Be Without You","3GfZdJBB1cAbjSEIj3kraY","55","0.0829","0.633","201507","0.405","0.324","A#","0.139","-10.494","Major","0.0336","81.074","4-Apr","0.562"
"Country","Tim McGraw","Me And Tennessee - from the motion picture Country Strong","67AOYVNOgMC7kJHCxwkGWN","44","0.0385","0.391","283973","0.753","0.0000116","F","0.17","-5.25","Major","0.0341","155.983","4-Apr","0.294"
"Country","Colt Ford","Chicken & Biscuits Featuring James Otto","3QIn98ntBA7u7U70hpkXIc","41","0.0281","0.664","186920","0.518","0.00000478","G","0.302","-10.245","Major","0.0259","105.004","4-Apr","0.477"
"Country","Waylon Jennings","Don't Cuss the Fiddle - Remastered","6FAfhpGpZFziDUE9MotrpK","42","0.143","0.659","183493","0.709","0.0000269","D","0.0732","-13.361","Major","0.0673","108.892","4-Apr","0.822"
"Country","Tim McGraw","Felt Good On My Lips - Single Version","7G9myeFbOf4BnH6qNQrTsI","41","0.0235","0.574","237387","0.87","0","D#","0.131","-3.111","Major","0.0421","136.004","4-Apr","0.552"
"Country","Miranda Lambert","I've Got Wheels","3IUEC3NlqGKlnupOQLkcHG","40","0.113","0.408","220560","0.731","0.0034","C","0.138","-7.171","Major","0.0359","153.813","4-Apr","0.326"
"Country","George Strait","Famous Last Words Of A Fool - Edit","3UVs3D9J81oBKTE1gCCSpb","39","0.78","0.591","199960","0.288","0.000908","D","0.14","-12.312","Major","0.0279","100.801","4-Mar","0.153"
"Country","Kip Moore","Girl Of The Summer","0kDGJyLaMvbGHDZIB6MYvh","42","0.00183","0.644","236933","0.818","0.000116","D","0.321","-5.109","Major","0.0332","125.027","4-Apr","0.517"
"Country","The Flying Burrito Brothers","Dark End Of The Street","1cmSVr6fl5Hvb2worddWrH","48","0.248","0.428","230267","0.493","0.00756","G","0.163","-11.521","Major","0.0268","79.464","4-Apr","0.549"
"Country","Brooks & Dunn","Lost and Found","6617eD33ZOXYQVPiOALrfb","42","0.211","0.659","225387","0.786","0","E","0.0854","-5.583","Major","0.0279","115.282","4-Apr","0.779"
"Country","Muscadine Bloodline","Depending on the Night","1ZrpLlCMp258KVpvT5GAjW","42","0.0223","0.572","194587","0.882","0","B","0.0742","-4.224","Major","0.0376","129.082","4-Apr","0.675"
"Country","Randy Rogers Band","Neon Blues","3GsCX8LsLfDW8YYcAk3vZa","40","0.233","0.631","181360","0.68","0","D","0.175","-5.181","Major","0.0252","107.72","4-Apr","0.486"
"Country","Brantley Gilbert","Bending The Rules And Breaking The Law","1G2TUxQCyUieOl4maQErch","40","0.00248","0.449","206413","0.792","0.0000108","D#","0.382","-5.24","Major","0.0276","80.033","4-Apr","0.592"
"Country","Ty Herndon","It Must Be Love - Single Version","4clg6kDhG2jceRFk8nqqRg","40","0.249","0.622","212307","0.784","0","E","0.121","-4.576","Major","0.0342","115.958","4-Apr","0.727"
"Country","Cole Swindell","Get Up","0xcNCh68MRPmaY9c8m5SuH","41","0.0709","0.57","161040","0.715","0","C#","0.0745","-3.399","Major","0.044","148.032","4-Apr","0.831"
"Country","The Lacs","Memory","4s1Lfblqms9WpEoeSmKjG8","42","0.0214","0.667","225347","0.88","0","G","0.133","-4.518","Major","0.039","83.02","4-Apr","0.573"
"Country","Brantley Gilbert","You Promised - Demo","08AbkvIUrDIJHbQoUmRW20","40","0.773","0.601","310960","0.327","0","C#","0.0814","-8.872","Major","0.0321","126.009","4-Apr","0.324"
"Country","Carter Winter","Hit Song","6zL0Cqwxzh2AFxIAS6TExD","41","0.0645","0.547","204539","0.787","0.00000231","F#","0.1","-6.166","Major","0.0392","84.968","4-Apr","0.439"
"Country","Adam Sanders","We Live It","1GKUe6jpnZ7cZCzLE7NYLU","40","0.0148","0.64","177173","0.91","0","C","0.42","-4.163","Major","0.0514","104.982","4-Apr","0.585"
"Country","Carrie Underwood","Mexico","0YICFtdkzTAgahgnwvYTiz","44","0.0732","0.293","206893","0.874","0","F","0.18","-0.521","Minor","0.0504","177.484","4-Apr","0.397"
"Country","Outlaw","Rambler","5Uezr96s2kVy1onMqZ2Are","42","0.183","0.702","213184","0.569","0.0284","B","0.123","-7.186","Minor","0.0454","107.011","4-Apr","0.389"
"Country","The Replacements","Swingin Party - 2008 Remastered Version","14g6foD6sxO1qgkDKuPgWv","55","0.0224","0.647","233573","0.69","0","F#","0.147","-8.657","Minor","0.0454","117.514","4-Apr","0.682"
"Country","Ronnie Milsap","Any Day Now - Remastered","35ffrwjDSwCLzRiQrtO1DB","41","0.0849","0.663","222427","0.561","0.0000479","F","0.0725","-7.971","Major","0.0248","102.911","4-Apr","0.605"
"Country","Kenny Chesney","Coconut Tree (with Willie Nelson) (with Willie Nelson)","0VGb5Vy75Hkb5DKBHvuJJg","40","0.768","0.824","203747","0.386","0.000188","C","0.0856","-10.365","Major","0.0364","126.072","4-Apr","0.803"
"Country","Sugarland","Everyday America","4mBpC5e5UFUu1cV4hX6j8a","39","0.337","0.638","232133","0.847","0.00000406","G","0.0725","-2.574","Major","0.0465","101.013","4-Apr","0.658"
"Country","Seals and Crofts","Get Closer","5Eq0mobXSnyWu1dpE6lSdY","52","0.434","0.653","238147","0.437","0.0000674","D","0.0689","-12.641","Major","0.028","96.469","4-Apr","0.63"
"Country","Buck Owens","Streets Of Bakersfield","6dYCiAzt1o9D1XeEVrID1B","43","0.174","0.471","156640","0.672","0","A","0.054","-5.741","Major","0.0369","202.998","4-Apr","0.95"
"Country","Darryl Worley","I Just Came Back (From A War)","0IloOLqyP3llm5F4c4LmX7","41","0.0525","0.524","327093","0.739","0.000101","G","0.0629","-6.203","Major","0.0303","98.034","4-Apr","0.27"
"Country","Maddie & Tae","Your Side Of Town","1vQUpeBVVftUCyTJgL3UZV","39","0.287","0.645","182080","0.951","0","B","0.47","-2.632","Minor","0.0714","115.008","4-Apr","0.739"
"Country","Miranda Lambert","For the Birds","1cTL875OExYeA6GLqRPxka","40","0.294","0.515","226947","0.726","0.000023","G","0.141","-7.645","Major","0.0397","177.042","4-Apr","0.541"
"Country","Lady Antebellum","This City","2k2CXngy6uAcMvjGWyRtLO","44","0.00492","0.596","184080","0.922","0.00000288","D","0.269","-6.091","Major","0.0458","96.979","4-Apr","0.745"
"Country","Zane Williams","Jayton and Jill","1eGMlan84LYqFf9pI1bMCu","42","0.659","0.534","214253","0.429","0","E","0.109","-8.376","Major","0.0273","131.835","4-Apr","0.311"
"Country","The Avett Brothers","Paranoia in B Major","3G87VjDnNPFBN0m97qYIea","48","0.232","0.54","217840","0.556","0.00000775","A#","0.143","-6.822","Major","0.0423","123.361","4-Apr","0.386"
"Country","John Berry","Your Love Amazes Me","7rVp7JknHf1lmd7ay6n0RR","42","0.402","0.589","233907","0.382","0.00000123","A#","0.116","-12.332","Major","0.0249","75.497","4-Apr","0.218"
"Country","Cole Swindell","The Back Roads & The Back Row","1qHCZ0dIY4LNOjNY6YeUbq","40","0.349","0.493","224387","0.671","0","D#","0.089","-4.953","Major","0.039","138.406","4-Apr","0.154"
"Country","Eli Young Band","Everything Is You","58n79oSQj7AHZjsN6Rdush","40","0.0799","0.544","220347","0.623","0","C#","0.134","-4.206","Major","0.025","79.017","4-Apr","0.27"
"Country","Langhorne Slim","Be Kind To Me - Recorded at Sound Stage Studios Nashville","6jcPLlygnVZ4ZUfinbtVIn","52","0.799","0.539","197328","0.429","0.0000235","G","0.833","-9.788","Major","0.0301","137.694","4-Apr","0.521"
"Country","Hank Williams, Jr.","Good Friends, Good Whiskey, Good Lovin'","16sgNvFq3fydmovVd4t4Tf","40","0.0822","0.684","185360","0.661","0","G","0.217","-5.331","Major","0.0273","111.24","4-Apr","0.653"
"Country","Kip Moore","Magic","3yP6foM6OwBJEPLSTvnlMN","42","0.00354","0.602","215960","0.724","0","C#","0.316","-5.787","Major","0.0394","122.941","4-Apr","0.158"
"Country","Jessie James Decker","Wanted","6yrU8Dn9x8KcAftMIODkyP","40","0.00444","0.665","184547","0.768","0.0000187","C","0.624","-2.688","Major","0.0365","110.015","4-Apr","0.888"
"Country","Justin Moore","Run Out Of Honky Tonks","13X4AjcF6ao8hYnymest53","40","0.0332","0.54","222867","0.697","0","D","0.245","-5.285","Major","0.0273","137.773","4-Apr","0.432"
"Country","LeAnn Rimes","Probably Wouldn't Be This Way","1rXn9CgyDaiZ9rCqwxLYim","42","0.516","0.613","217947","0.426","0","D","0.131","-6.418","Major","0.0289","129.644","4-Apr","0.129"
"Country","Hank Williams","Lost Highway - Single Version","53s2OIpE64eshmmLD0fzCd","45","0.956","0.61","164400","0.172","0.000157","D","0.107","-16.224","Major","0.0311","132.878","4-Apr","0.527"
"Country","Sam Hunt","Break Up In A Small Town - Acoustic Mixtape","1N6Dhn623dEc7naiAhO7X3","40","0.805","0.426","185907","0.481","0","G#","0.112","-7.553","Major","0.0647","68.469","4-Apr","0.487"
"Country","Jackson Browne","The Pretender","7Gr61S9VTm8fcYfAo4Fd9g","55","0.158","0.62","351000","0.529","0","G","0.228","-7.976","Major","0.0306","103.18","4-Apr","0.63"
"Country","Head East","Never Been Any Reason","46E4di5YoT3Ab5bheoiEId","47","0.000671","0.519","310267","0.453","0.00166","G","0.133","-12.45","Major","0.0401","134.844","4-Apr","0.921"
"Country","Hank Williams, Jr.","Stoned At The Jukebox - Remix","5V5GLAPcplslXznUaoCoWk","40","0.145","0.658","177693","0.627","0","E","0.296","-7.227","Major","0.0293","108.324","4-Apr","0.711"
"Country","Jelly Roll","Roll Me Up","4njfWbZutDCCbZ8Yc0NckX","42","0.0551","0.698","194454","0.843","0","G","0.126","-4.727","Major","0.107","90.033","4-Apr","0.305"
"Country","Brett Eldredge","Glow","4OXGEoNa7xh1MdDGf5xGC7","41","0.587","0.617","209427","0.567","0","D","0.106","-5.75","Major","0.0549","128.151","4-Mar","0.593"
"Country","Rittz","Crown Royal","1OqCzu9y3wrAuMvcW9BK1i","47","0.00611","0.776","289440","0.683","0.00448","C#","0.131","-9.133","Major","0.0762","116.007","4-Apr","0.301"
"Country","George Strait","Go On - Edit","0xwGijsqQXxQTJqIVXCFvY","39","0.454","0.706","201760","0.551","0.00934","G#","0.272","-8.474","Major","0.0241","104.513","4-Apr","0.474"
"Country","The Avett Brothers","At the Beach","03xNUQYx0Mb7Sdsq0YcZgY","49","0.37","0.563","249173","0.756","0.0000155","G","0.114","-7.916","Major","0.0565","105.121","4-Apr","0.624"
"Country","Cold California","Strangers","1gw7hp2WigAKn9XCFxhTkW","41","0.0386","0.609","171966","0.712","0","G","0.106","-7.213","Major","0.0254","100.026","4-Apr","0.621"
"Country","Dylan Scott","Rules","5965DWoiOuO2T3jIWLlXyf","40","0.332","0.626","169507","0.55","0","F#","0.0656","-7.483","Major","0.0279","148.025","4-Apr","0.159"
"Country","Adam Wakefield","Blame It On Me","7yGeiQun8ZALGMg6KiIvcA","43","0.0233","0.518","225162","0.669","0.0000134","D","0.164","-5.027","Major","0.0349","128.354","4-Apr","0.358"
"Country","Nashville Cast","Saved","2fsUhygA1dAqSRH6HwUo4h","48","0.183","0.614","196960","0.489","0.00000933","A","0.119","-10.277","Minor","0.0404","146.064","4-Apr","0.244"
